Tipo;Produto;Un. Med.;Operação;Est. Anterior;Qtd.;E/S;Est. Final;Usuário;Data e Hora;Observações
Insumo;SACO BOBINA;UN;Saída;-32;-0,5;Saída;-32,5;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;CAIXA GIGANTE;UN;Saída;27,5;-0,5;Saída;27;Eduarda;04/10/2023 21:57;Venda de 1/2 CALABRESA do pedido 37
Insumo;MUSSARELA;kg;Saída;12,721;-0,155;Saída;12,566;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;AZEITONA PRETA;kg;Saída;0,238;-0,005;Saída;0,233;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;CHAMPIGNON;kg;Saída;0,104;-0,01;Saída;0,094;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;PRESUNTO;kg;Saída;0,38;-0,04;Saída;0,34;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;ORÉGANO;kg;Saída;0,051;-0,0005;Saída;0,0505;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;MOLHO TOMATE;kg;Saída;-2,165;-0,045;Saída;-2,21;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;MASSA PIZZA;kg;Saída;-12,2;-0,22;Saída;-12,42;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;SACO BOBINA;UN;Saída;-31,5;-0,5;Saída;-32;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;CAIXA GIGANTE;UN;Saída;28;-0,5;Saída;27,5;Eduarda;04/10/2023 21:55;Venda de 1/2 PARIS do pedido 37
Insumo;MUSSARELA;kg;Saída;12,876;-0,155;Saída;12,721;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;LINGUIÇA CALABRESA;kg;Saída;3,203;-0,115;Saída;3,088;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;CEBOLA ROXA;kg;Saída;0,2315;-0,0015;Saída;0,23;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;ORÉGANO;kg;Saída;0,0515;-0,0005;Saída;0,051;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;CEBOLA;kg;Saída;1,056;-0,005;Saída;1,051;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;MOLHO TOMATE;kg;Saída;-2,12;-0,045;Saída;-2,165;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;MASSA PIZZA;kg;Saída;-11,98;-0,22;Saída;-12,2;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;SACO BOBINA;UN;Saída;-31;-0,5;Saída;-31,5;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;CAIXA GIGANTE;UN;Saída;28,5;-0,5;Saída;28;Eduarda;04/10/2023 21:55;Venda de 1/2 CALABRESA do pedido 37
Insumo;MUSSARELA;kg;Saída;12,966;-0,09;Saída;12,876;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;TOMATE SALADA;kg;Saída;1,171;-0,0075;Saída;1,1635;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;ORÉGANO;kg;Saída;0,052;-0,0005;Saída;0,0515;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;MOLHO TOMATE;kg;Saída;-2,1;-0,02;Saída;-2,12;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;MASSA PIZZA;kg;Saída;-11,85;-0,13;Saída;-11,98;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;SACO BOBINA;UN;Saída;-30,5;-0,5;Saída;-31;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;CAIXA GRANDE;UN;Saída;38;-0,5;Saída;37,5;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,002;-0,0005;Saída;-0,0025;Eduarda;04/10/2023 21:01;Venda de 1/2 MARGUERITA do pedido 36
Insumo;MUSSARELA;kg;Saída;13,056;-0,09;Saída;12,966;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;LINGUIÇA CALABRESA;kg;Saída;3,303;-0,1;Saída;3,203;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;CEBOLA ROXA;kg;Saída;0,2325;-0,001;Saída;0,2315;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;ORÉGANO;kg;Saída;0,0525;-0,0005;Saída;0,052;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;CEBOLA;kg;Saída;1,059;-0,003;Saída;1,056;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;MOLHO TOMATE;kg;Saída;-2,08;-0,02;Saída;-2,1;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;MASSA PIZZA;kg;Saída;-11,72;-0,13;Saída;-11,85;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;SACO BOBINA;UN;Saída;-30;-0,5;Saída;-30,5;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Insumo;CAIXA GRANDE;UN;Saída;38,5;-0,5;Saída;38;Eduarda;04/10/2023 21:01;Venda de 1/2 CALABRESA do pedido 36
Produto;COCA-COLA ZERO 2L;UN;Saída;-1;-1;Saída;-2;Eduarda;04/10/2023 20:57;Venda de COCA-COLA ZERO 2L do pedido 35
Insumo;MUSSARELA;kg;Saída;13,146;-0,09;Saída;13,056;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;TOMATE SALADA;kg;Saída;1,1785;-0,0075;Saída;1,171;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;ORÉGANO;kg;Saída;0,053;-0,0005;Saída;0,0525;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;MOLHO TOMATE;kg;Saída;-2,06;-0,02;Saída;-2,08;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;MASSA PIZZA;kg;Saída;-11,59;-0,13;Saída;-11,72;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;SACO BOBINA;UN;Saída;-29,5;-0,5;Saída;-30;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;CAIXA GRANDE;UN;Saída;39;-0,5;Saída;38,5;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;MANJERICÃO FRESCO;kg;Saída;-0,0015;-0,0005;Saída;-0,002;Eduarda;04/10/2023 20:56;Venda de 1/2 MARGUERITA do pedido 35
Insumo;MUSSARELA;kg;Saída;13,236;-0,09;Saída;13,146;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;PEPPERONI;kg;Saída;1,113;-0,025;Saída;1,088;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;ORÉGANO;kg;Saída;0,0535;-0,0005;Saída;0,053;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;MOLHO TOMATE;kg;Saída;-2,04;-0,02;Saída;-2,06;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;MASSA PIZZA;kg;Saída;-11,46;-0,13;Saída;-11,59;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;SACO BOBINA;UN;Saída;-29;-0,5;Saída;-29,5;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;CAIXA GRANDE;UN;Saída;39,5;-0,5;Saída;39;Eduarda;04/10/2023 20:56;Venda de 1/2 PEPPERONI do pedido 35
Insumo;MUSSARELA;kg;Saída;13,546;-0,31;Saída;13,236;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;LINGUIÇA CALABRESA;kg;Saída;3,533;-0,23;Saída;3,303;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;CEBOLA ROXA;kg;Saída;0,2355;-0,003;Saída;0,2325;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;ORÉGANO;kg;Saída;0,0545;-0,001;Saída;0,0535;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;CEBOLA;kg;Saída;1,069;-0,01;Saída;1,059;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;MOLHO TOMATE;kg;Saída;-1,95;-0,09;Saída;-2,04;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;MASSA PIZZA;kg;Saída;-11,02;-0,44;Saída;-11,46;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;SACO BOBINA;UN;Saída;-28;-1;Saída;-29;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;CAIXA GIGANTE;UN;Saída;29,5;-1;Saída;28,5;Eduarda;04/10/2023 20:56;Venda de PIZZA CALABRESA GIGANTE do pedido 35
Insumo;QUEIJO PROVOLONE;kg;Correção;2,414;-1;Saída;1,414;Eduarda;04/10/2023 12:20;Estorno - 
Insumo;QUEIJO PARMESÃO;kg;Correção;4,392;-2;Saída;2,392;Eduarda;04/10/2023 12:20;Estorno - 
Insumo;MUSSARELA;kg;Correção;17,046;-3,5;Saída;13,546;Eduarda;04/10/2023 12:19;Estorno - 
Insumo;QUEIJO PROVOLONE;kg;Entrada;1,414;1;Entrada;2,414;Eduarda;04/10/2023 12:18;
Insumo;QUEIJO PARMESÃO;kg;Entrada;2,392;2;Entrada;4,392;Eduarda;04/10/2023 12:18;
Insumo;MUSSARELA;kg;Entrada;13,546;3,5;Entrada;17,046;Eduarda;04/10/2023 12:18;
Insumo;REQUEIJÃO CREMOSO;kg;Entrada;2,346;1,5;Entrada;3,846;Eduarda;04/10/2023 12:16;
Insumo;MUSSARELA;kg;Entrada;9,396;4,15;Entrada;13,546;Eduarda;04/10/2023 12:16;
Insumo;LINGUIÇA CALABRESA;kg;Entrada;1,033;2,5;Entrada;3,533;Eduarda;04/10/2023 12:16;
Insumo;FARINHA;kg;Entrada;20;20;Entrada;40;Eduarda;04/10/2023 12:16;
Insumo;EXTRATO TOMATE;kg;Entrada;1,92;2;Entrada;3,92;Eduarda;04/10/2023 12:16;
Insumo;BACON;kg;Entrada;1,64;2;Entrada;3,64;Eduarda;04/10/2023 12:16;
Insumo;AZEITE;l;Entrada;0;0,5;Entrada;0,5;Eduarda;04/10/2023 12:16;
Produto;GUARANÁ ANT. 1,5L;UN;Saída;2;-1;Saída;1;Eduarda;04/10/2023 12:01;Venda de GUARANÁ ANT. 1,5L do pedido 34
Insumo;MUSSARELA;kg;Saída;9,551;-0,155;Saída;9,396;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;AZEITONA PRETA;kg;Saída;0,2455;-0,0075;Saída;0,238;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;PRESUNTO;kg;Saída;0,405;-0,025;Saída;0,38;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,063;-0,03;Saída;1,033;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;CEBOLA ROXA;kg;Saída;0,2405;-0,005;Saída;0,2355;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;ORÉGANO;kg;Saída;0,055;-0,0005;Saída;0,0545;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;CEBOLA;kg;Saída;1,0765;-0,0075;Saída;1,069;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;PIMENTÃO;kg;Saída;0,1945;-0,0075;Saída;0,187;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;MOLHO TOMATE;kg;Saída;-1,905;-0,045;Saída;-1,95;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;MASSA PIZZA;kg;Saída;-10,8;-0,22;Saída;-11,02;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;SACO BOBINA;UN;Saída;-27,5;-0,5;Saída;-28;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;CAIXA GIGANTE;UN;Saída;30;-0,5;Saída;29,5;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;OVO;UN;Saída;-12;-1;Saída;-13;Eduarda;04/10/2023 12:01;Venda de 1/2 PORTUGUESA do pedido 34
Insumo;MUSSARELA;kg;Saída;9,706;-0,155;Saída;9,551;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,178;-0,115;Saída;1,063;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;CEBOLA ROXA;kg;Saída;0,242;-0,0015;Saída;0,2405;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;ORÉGANO;kg;Saída;0,0555;-0,0005;Saída;0,055;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;CEBOLA;kg;Saída;1,0815;-0,005;Saída;1,0765;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;MOLHO TOMATE;kg;Saída;-1,86;-0,045;Saída;-1,905;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;MASSA PIZZA;kg;Saída;-10,58;-0,22;Saída;-10,8;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;SACO BOBINA;UN;Saída;-27;-0,5;Saída;-27,5;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;CAIXA GIGANTE;UN;Saída;30,5;-0,5;Saída;30;Eduarda;04/10/2023 12:01;Venda de 1/2 CALABRESA do pedido 34
Insumo;MUSSARELA;kg;Saída;10,016;-0,31;Saída;9,706;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;GORGONZOLA;kg;Saída;0,048;-0,02;Saída;0,028;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;ORÉGANO;kg;Saída;0,0565;-0,001;Saída;0,0555;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;MOLHO TOMATE;kg;Saída;-1,77;-0,09;Saída;-1,86;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;MASSA PIZZA;kg;Saída;-10,14;-0,44;Saída;-10,58;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,39;-0,1;Saída;-0,49;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;SACO BOBINA;UN;Saída;-26;-1;Saída;-27;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;CAIXA GIGANTE;UN;Saída;31,5;-1;Saída;30,5;Eduarda;04/10/2023 12:00;Venda de PIZZA 4 QUEIJOS GIGANTE do pedido 34
Insumo;MUSSARELA;kg;Saída;10,196;-0,18;Saída;10,016;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,378;-0,2;Saída;1,178;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;CEBOLA ROXA;kg;Saída;0,244;-0,002;Saída;0,242;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;ORÉGANO;kg;Saída;0,0575;-0,001;Saída;0,0565;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;CEBOLA;kg;Saída;1,0875;-0,006;Saída;1,0815;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;MOLHO TOMATE;kg;Saída;-1,73;-0,04;Saída;-1,77;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;MASSA PIZZA;kg;Saída;-9,88;-0,26;Saída;-10,14;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;SACO BOBINA;UN;Saída;-25;-1;Saída;-26;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;CAIXA GRANDE;UN;Saída;40,5;-1;Saída;39,5;Eduarda;04/10/2023 11:50;Venda de PIZZA CALABRESA GRANDE do pedido 32
Insumo;MUSSARELA;kg;Saída;10,351;-0,155;Saída;10,196;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;GORGONZOLA;kg;Saída;0,058;-0,01;Saída;0,048;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;ORÉGANO;kg;Saída;0,058;-0,0005;Saída;0,0575;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;MOLHO TOMATE;kg;Saída;-1,685;-0,045;Saída;-1,73;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;MASSA PIZZA;kg;Saída;-9,66;-0,22;Saída;-9,88;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;MISTURA 4 QUEIJOS;kg;Saída;-0,34;-0,05;Saída;-0,39;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;SACO BOBINA;UN;Saída;-24,5;-0,5;Saída;-25;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;CAIXA GIGANTE;UN;Saída;32;-0,5;Saída;31,5;Eduarda;04/10/2023 11:46;Venda de 1/2 4 QUEIJOS do pedido 31
Insumo;MUSSARELA;kg;Saída;10,506;-0,155;Saída;10,351;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,361;-0,015;Saída;2,346;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;BACON;kg;Saída;1,67;-0,03;Saída;1,64;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;ORÉGANO;kg;Saída;0,0585;-0,0005;Saída;0,058;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;MOLHO TOMATE;kg;Saída;-1,64;-0,045;Saída;-1,685;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;MASSA PIZZA;kg;Saída;-9,44;-0,22;Saída;-9,66;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;SACO BOBINA;UN;Saída;-24;-0,5;Saída;-24,5;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;CAIXA GIGANTE;UN;Saída;32,5;-0,5;Saída;32;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;OVO;UN;Saída;-10,5;-1,5;Saída;-12;Eduarda;04/10/2023 11:46;Venda de 1/2 BACON C/ OVOS do pedido 31
Insumo;LINGUIÇA CALABRESA;kg;Saída;1,428;-0,05;Saída;1,378;Eduarda;04/10/2023 11:46;Venda de complemento Adicional Calabresa do pedido 31
Insumo;MASSA PIZZA;kg;Saída;-9,4;-0,04;Saída;-9,44;Eduarda;04/10/2023 11:42;Venda de DOCE DE LEITE do pedido 30
Insumo;DOCE DE LEITE;kg;Saída;-0,04;-0,04;Saída;-0,08;Eduarda;04/10/2023 11:42;Venda de DOCE DE LEITE do pedido 30
Insumo;CHOCOLATE BRANCO;kg;Saída;0,45;-0,024;Saída;0,426;Eduarda;04/10/2023 11:42;Venda de CHOCOLATE BRANCO do pedido 30
Insumo;MASSA PIZZA;kg;Saída;-9,36;-0,04;Saída;-9,4;Eduarda;04/10/2023 11:42;Venda de CHOCOLATE BRANCO do pedido 30
Insumo;CHOCOLATE AO LEITE;kg;Saída;1,218;-0,024;Saída;1,194;Eduarda;04/10/2023 11:42;Venda de CHOCOLATE AO LEITE do pedido 30
Insumo;MASSA PIZZA;kg;Saída;-9,32;-0,04;Saída;-9,36;Eduarda;04/10/2023 11:42;Venda de CHOCOLATE AO LEITE do pedido 30
Insumo;MUSSARELA;kg;Saída;10,661;-0,155;Saída;10,506;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;CREAME CHEESE;kg;Saída;1,54;-0,03;Saída;1,51;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;PEITO DE PERU;kg;Saída;0,144;-0,06;Saída;0,084;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;ORÉGANO;kg;Saída;0,059;-0,0005;Saída;0,0585;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;MOLHO TOMATE;kg;Saída;-1,595;-0,045;Saída;-1,64;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;MASSA PIZZA;kg;Saída;-9,1;-0,22;Saída;-9,32;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;SACO BOBINA;UN;Saída;-23,5;-0,5;Saída;-24;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;CAIXA GIGANTE;UN;Saída;33;-0,5;Saída;32,5;Eduarda;04/10/2023 11:42;Venda de 1/2 PEITO DE PERU C/ CREAM CHEESE do pedido 30
Insumo;MUSSARELA;kg;Saída;10,816;-0,155;Saída;10,661;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;REQUEIJÃO CREMOSO;kg;Saída;2,421;-0,06;Saída;2,361;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;ORÉGANO;kg;Saída;0,0595;-0,0005;Saída;0,059;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;MOLHO TOMATE;kg;Saída;-1,55;-0,045;Saída;-1,595;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;MASSA PIZZA;kg;Saída;-8,88;-0,22;Saída;-9,1;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;FRANGO DESFIADO;kg;Saída;1,722;-0,09;Saída;1,632;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;SACO BOBINA;UN;Saída;-23;-0,5;Saída;-23,5;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;CAIXA GIGANTE;UN;Saída;33,5;-0,5;Saída;33;Eduarda;04/10/2023 11:42;Venda de 1/2 FRANGO C/ CATUPIRY do pedido 30
Insumo;QUEIJO PROVOLONE;kg;Entrada;0,414;1;Entrada;1,414;Eduarda;28/09/2023 12:11;
Insumo;QUEIJO PARMESÃO;kg;Entrada;0,392;2;Entrada;2,392;Eduarda;28/09/2023 12:11;
Insumo;MUSSARELA;kg;Entrada;7,316;3,5;Entrada;10,816;Eduarda;28/09/2023 12:11;
Insumo;DISCO 30;UN;Entrada;0;10;Entrada;10;Eduarda;28/09/2023 11:31;Lançamento Inicial de Estoque
Insumo;SACO EMB. 25X35 ;UN;Entrada;0;10;Entrada;10;Eduarda;28/09/2023 11:29;Lançamento Inicial de Estoque
Insumo;SACO EMB. 30X40;UN;Entrada;0;10;Entrada;10;Eduarda;28/09/2023 11:28;Lançamento Inicial de Estoque
Insumo;CAIXA GRANDE;UN;Entrada;-11,5;52;Entrada;40,5;Eduarda;28/09/2023 11:23;
Insumo;CAIXA GIGANTE;UN;Entrada;-9,5;43;Entrada;33,5;Eduarda;28/09/2023 11:23;
Insumo;PIMENTÃO;kg;Entrada;0,0695;0,125;Entrada;0,1945;Eduarda;28/09/2023 11:09;
Insumo;CHAMPIGNON;kg;Entrada;0,024;0,08;Entrada;0,104;Eduarda;28/09/2023 11:09;
Insumo;TOMATE SALADA;kg;Entrada;0,7185;0,46;Entrada;1,1785;Eduarda;28/09/2023 11:05;
Insumo;RÚCULA;kg;Entrada;0,1;0,05;Entrada;0,15;Eduarda;28/09/2023 11:05;
Insumo;QUEIJO PARMESÃO;kg;Entrada;0,21;0,182;Entrada;0,392;Eduarda;28/09/2023 11:05;
Insumo;PEITO DE PERU;kg;Entrada;-0,07;0,214;Entrada;0,144;Eduarda;28/09/2023 11:05;
Insumo;MILHO;kg;Entrada;-0,01;0,17;Entrada;0,16;Eduarda;28/09/2023 11:05;
Insumo;CEBOLA;kg;Entrada;0,6275;0,46;Entrada;1,0875;Eduarda;28/09/2023 11:05;
Insumo;MUSSARELA;kg;Saída;7,471;-0,155;Saída;7,316;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;AZEITONA PRETA;kg;Saída;0,2505;-0,005;Saída;0,2455;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;CHAMPIGNON;kg;Saída;0,034;-0,01;Saída;0,024;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;PRESUNTO;kg;Saída;0,445;-0,04;Saída;0,405;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;ORÉGANO;kg;Saída;0,06;-0,0005;Saída;0,0595;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;MOLHO TOMATE;kg;Saída;-1,505;-0,045;Saída;-1,55;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
Insumo;MASSA PIZZA;kg;Saída;-8,66;-0,22;Saída;-8,88;Eduarda;23/09/2023 22:05;Venda de 1/2 PARIS do pedido 27
